Latitude,Longitude,Altitude,Time
-34.55364666,-58.46774906,45.599998474121094,2021-06-10T07:02:00Z
-34.55366785,-58.46777633,45.599998474121094,2021-06-10T07:02:02Z
-34.5536896,-58.46780261,45.599998474121094,2021-06-10T07:02:04Z
-34.55369764,-58.46782093,45.70000076293945,2021-06-10T07:02:07Z
-34.5537053,-58.46786704,45.5,2021-06-10T07:02:09Z
-34.55370805,-58.46791139,45.599998474121094,2021-06-10T07:02:11Z
-34.55373271,-58.4679457,45.599998474121094,2021-06-10T07:02:13Z
-34.55370938,-58.46786938,45.400001525878906,2021-06-10T07:02:15Z
-34.55371192,-58.46789837,45.5,2021-06-10T07:02:17Z
-34.55371428,-58.46793508,45.29999923706055,2021-06-10T07:02:18Z
-34.55371446,-58.46796706,45.400001525878906,2021-06-10T07:02:20Z
-34.5537172,-58.46798681,45.400001525878906,2021-06-10T07:02:22Z
-34.55364458,-58.46777067,45.29999923706055,2021-06-10T07:02:24Z
-34.55353234,-58.46750017,45.20000076293945,2021-06-10T07:02:26Z
-34.55354434,-58.46749652,44.70000076293945,2021-06-10T07:02:28Z
-34.55355903,-58.46743899,44.70000076293945,2021-06-10T07:02:30Z
-34.55357363,-58.46737588,44.70000076293945,2021-06-10T07:02:32Z
-34.55362862,-58.46734334,44.400001525878906,2021-06-10T07:02:34Z
-34.55361965,-58.46733163,44.400001525878906,2021-06-10T07:02:36Z
-34.55363154,-58.46733786,44.29999923706055,2021-06-10T07:02:38Z
-34.55361728,-58.46734578,44.20000076293945,2021-06-10T07:02:40Z
-34.55363004,-58.46733053,44.0,2021-06-10T07:02:42Z
-34.55362009,-58.46733242,44.099998474121094,2021-06-10T07:02:44Z
-34.5536421,-58.46734466,44.099998474121094,2021-06-10T07:02:46Z
-34.55365664,-58.46732577,44.0,2021-06-10T07:02:48Z
-34.55367059,-58.46733254,44.0,2021-06-10T07:02:50Z
-34.55359692,-58.46731219,43.79999923706055,2021-06-10T07:02:52Z
-34.55359281,-58.46732204,43.599998474121094,2021-06-10T07:02:55Z
-34.55358193,-58.46731833,43.70000076293945,2021-06-10T07:03:00Z
-34.55343768,-58.46734907,44.29999923706055,2021-06-10T07:03:02Z
-34.55348106,-58.46730971,39.099998474121094,2021-06-10T07:03:04Z
-34.55342764,-58.46721985,38.5,2021-06-10T07:03:08Z
-34.55342191,-58.46724305,37.099998474121094,2021-06-10T07:03:10Z
-34.55340006,-58.46724197,35.29999923706055,2021-06-10T07:03:11Z
-34.55340615,-58.46725192,34.599998474121094,2021-06-10T07:03:13Z
-34.55344668,-58.46731674,33.599998474121094,2021-06-10T07:03:19Z
-34.55344956,-58.46733463,33.599998474121094,2021-06-10T07:03:24Z
-34.55344794,-58.46732313,36.29999923706055,2021-06-10T07:03:25Z
-34.55346555,-58.46737545,35.20000076293945,2021-06-10T07:03:27Z
-34.55348218,-58.46740217,33.29999923706055,2021-06-10T07:03:30Z
-34.55350478,-58.46741336,36.79999923706055,2021-06-10T07:03:32Z
-34.55351478,-58.46742059,37.0,2021-06-10T07:03:33Z
-34.55352403,-58.4674258,38.400001525878906,2021-06-10T07:03:56Z
-34.55354225,-58.46742705,36.5,2021-06-10T07:03:58Z
-34.55356059,-58.4674235,37.29999923706055,2021-06-10T07:04:01Z
-34.5535706,-58.46742505,35.70000076293945,2021-06-10T07:04:04Z
-34.55357843,-58.46746167,34.70000076293945,2021-06-10T07:04:06Z
-34.55357384,-58.46748401,35.599998474121094,2021-06-10T07:04:07Z
-34.55357784,-58.46750399,35.29999923706055,2021-06-10T07:04:09Z
-34.55356925,-58.46750743,36.0,2021-06-10T07:04:20Z
-34.55360218,-58.46755532,34.900001525878906,2021-06-10T07:05:02Z
-34.55359407,-58.46758558,34.29999923706055,2021-06-10T07:05:03Z
-34.55357419,-58.4675823,34.400001525878906,2021-06-10T07:05:05Z
-34.55353133,-58.46760598,33.20000076293945,2021-06-10T07:05:08Z
-34.55347513,-58.46763588,33.20000076293945,2021-06-10T07:05:10Z
-34.55344463,-58.46764948,33.70000076293945,2021-06-10T07:05:11Z
-34.55342491,-58.46769043,33.20000076293945,2021-06-10T07:05:13Z
-34.55341055,-58.46778624,33.5,2021-06-10T07:05:16Z
-34.55333045,-58.46785977,35.70000076293945,2021-06-10T07:05:18Z
-34.55322434,-58.46787951,33.0,2021-06-10T07:05:19Z
-34.55311909,-58.46789061,31.899999618530273,2021-06-10T07:05:21Z
-34.55302871,-58.46790069,31.600000381469727,2021-06-10T07:05:24Z
-34.55297391,-58.46794166,30.100000381469727,2021-06-10T07:05:26Z
-34.55291787,-58.46802816,30.399999618530273,2021-06-10T07:05:27Z
-34.55286143,-58.46807572,30.100000381469727,2021-06-10T07:05:29Z
-34.55281097,-58.46810241,29.399999618530273,2021-06-10T07:05:32Z
-34.55274294,-58.46816596,30.700000762939453,2021-06-10T07:05:34Z
-34.55263458,-58.46824557,33.20000076293945,2021-06-10T07:05:35Z
-34.5525477,-58.46832911,34.29999923706055,2021-06-10T07:05:37Z
-34.55249494,-58.4684231,34.20000076293945,2021-06-10T07:05:40Z
-34.55240814,-58.46846618,34.0,2021-06-10T07:05:42Z
-34.55231256,-58.46847365,34.400001525878906,2021-06-10T07:05:43Z
-34.55224825,-58.46851233,34.400001525878906,2021-06-10T07:05:45Z
-34.55218855,-58.46858835,34.099998474121094,2021-06-10T07:05:48Z
-34.5521167,-58.46862536,33.900001525878906,2021-06-10T07:05:50Z
-34.55205243,-58.4686579,32.400001525878906,2021-06-10T07:05:51Z
-34.55203197,-58.46869512,33.099998474121094,2021-06-10T07:05:53Z
-34.55208493,-58.4688073,42.099998474121094,2021-06-10T07:05:56Z
-34.55211993,-58.46888025,42.79999923706055,2021-06-10T07:05:58Z
-34.55216788,-58.46896967,43.599998474121094,2021-06-10T07:05:59Z
-34.55221748,-58.46902024,44.099998474121094,2021-06-10T07:06:01Z
-34.55226089,-58.46908328,43.900001525878906,2021-06-10T07:06:04Z
-34.55232081,-58.46922414,43.20000076293945,2021-06-10T07:06:06Z
-34.55234482,-58.46932869,42.70000076293945,2021-06-10T07:06:07Z
-34.55238298,-58.4694167,41.900001525878906,2021-06-10T07:06:09Z
-34.55241924,-58.46949749,41.5,2021-06-10T07:06:12Z
-34.55247182,-58.46962463,41.70000076293945,2021-06-10T07:06:14Z
-34.55255715,-58.46977038,40.79999923706055,2021-06-10T07:06:15Z
-34.55260592,-58.4698798,39.900001525878906,2021-06-10T07:06:17Z
-34.55266362,-58.46999261,40.29999923706055,2021-06-10T07:06:20Z
-34.55272055,-58.47009627,39.79999923706055,2021-06-10T07:06:22Z
-34.5527865,-58.47020684,40.0,2021-06-10T07:06:23Z
-34.55284401,-58.47033198,39.79999923706055,2021-06-10T07:06:25Z
-34.55289867,-58.47042836,38.599998474121094,2021-06-10T07:06:28Z
-34.5529941,-58.47057068,37.20000076293945,2021-06-10T07:06:30Z
-34.55305645,-58.47067404,36.5,2021-06-10T07:06:31Z
-34.55314536,-58.47080476,35.70000076293945,2021-06-10T07:06:33Z
-34.55321155,-58.47093237,35.599998474121094,2021-06-10T07:06:36Z
-34.55323421,-58.47101893,36.0,2021-06-10T07:06:38Z
-34.55326887,-58.4710824,34.599998474121094,2021-06-10T07:06:39Z
-34.55330205,-58.47114443,34.599998474121094,2021-06-10T07:06:41Z
-34.55333835,-58.47120182,36.29999923706055,2021-06-10T07:06:44Z
-34.55336495,-58.47126192,37.29999923706055,2021-06-10T07:06:46Z
-34.55346447,-58.47140991,35.400001525878906,2021-06-10T07:06:47Z
-34.55353381,-58.47153744,35.099998474121094,2021-06-10T07:06:49Z
-34.55361536,-58.47168498,35.5,2021-06-10T07:06:52Z
-34.55369937,-58.47182256,35.20000076293945,2021-06-10T07:06:54Z
-34.55374413,-58.47191477,35.400001525878906,2021-06-10T07:06:55Z
-34.55377113,-58.4719821,31.700000762939453,2021-06-10T07:06:57Z
-34.55379615,-58.47207474,30.100000381469727,2021-06-10T07:07:00Z
-34.55382297,-58.47216989,29.200000762939453,2021-06-10T07:07:02Z
-34.55390023,-58.47231348,29.399999618530273,2021-06-10T07:07:03Z
-34.55397595,-58.47244823,29.5,2021-06-10T07:07:05Z
-34.55403642,-58.47256813,29.700000762939453,2021-06-10T07:07:08Z
-34.55410776,-58.47268847,30.299999237060547,2021-06-10T07:07:10Z
-34.55416327,-58.47277357,28.200000762939453,2021-06-10T07:07:11Z
-34.55421281,-58.47285083,27.299999237060547,2021-06-10T07:07:13Z
-34.55424957,-58.47289538,27.399999618530273,2021-06-10T07:07:16Z
-34.55428691,-58.47295205,27.0,2021-06-10T07:07:18Z
-34.55435,-58.47305561,26.700000762939453,2021-06-10T07:07:19Z
-34.55442296,-58.47318585,28.799999237060547,2021-06-10T07:07:21Z
-34.55448342,-58.47329581,28.799999237060547,2021-06-10T07:07:24Z
-34.55450831,-58.4733887,22.600000381469727,2021-06-10T07:07:26Z
-34.55456072,-58.47349562,22.700000762939453,2021-06-10T07:07:27Z
-34.55462127,-58.47357841,22.899999618530273,2021-06-10T07:07:29Z
-34.55468094,-58.47367932,22.200000762939453,2021-06-10T07:07:32Z
-34.55475466,-58.47378907,23.200000762939453,2021-06-10T07:07:34Z
-34.55482622,-58.47388979,22.799999237060547,2021-06-10T07:07:35Z
-34.55487865,-58.47397634,23.399999618530273,2021-06-10T07:07:37Z
-34.55487192,-58.47402075,23.399999618530273,2021-06-10T07:07:40Z
-34.55490581,-58.4740705,23.5,2021-06-10T07:07:42Z
-34.55493005,-58.47412885,23.5,2021-06-10T07:07:43Z
-34.55496514,-58.47419688,23.5,2021-06-10T07:07:45Z
-34.55491848,-58.47425224,18.5,2021-06-10T07:07:48Z
-34.55495356,-58.47433848,13.899999618530273,2021-06-10T07:07:50Z
-34.55502241,-58.4744457,13.800000190734863,2021-06-10T07:07:51Z
-34.55509714,-58.47455646,13.100000381469727,2021-06-10T07:07:53Z
-34.55517109,-58.47465565,13.5,2021-06-10T07:07:56Z
-34.55524309,-58.47481685,12.399999618530273,2021-06-10T07:07:58Z
-34.55534858,-58.47496157,14.300000190734863,2021-06-10T07:07:59Z
-34.55541986,-58.47510257,16.5,2021-06-10T07:08:01Z
-34.55547907,-58.47521914,16.700000762939453,2021-06-10T07:08:04Z
-34.55552633,-58.47529854,16.799999237060547,2021-06-10T07:08:06Z
-34.55560591,-58.47538021,16.899999618530273,2021-06-10T07:08:07Z
-34.55569182,-58.47540913,17.0,2021-06-10T07:08:09Z
-34.55579438,-58.4753281,19.399999618530273,2021-06-10T07:08:12Z
-34.55587615,-58.4752572,20.200000762939453,2021-06-10T07:08:14Z
-34.55600055,-58.47517472,21.399999618530273,2021-06-10T07:08:15Z
-34.55610232,-58.47510989,22.5,2021-06-10T07:08:17Z
-34.5561983,-58.47505,24.5,2021-06-10T07:08:20Z
-34.55630094,-58.47498485,24.600000381469727,2021-06-10T07:08:22Z
-34.55641875,-58.47490396,25.200000762939453,2021-06-10T07:08:23Z
-34.55655874,-58.47482523,25.299999237060547,2021-06-10T07:08:25Z
-34.55668282,-58.47473355,25.299999237060547,2021-06-10T07:08:28Z
-34.55678464,-58.47464361,25.5,2021-06-10T07:08:30Z
-34.55691699,-58.47455085,26.0,2021-06-10T07:08:31Z
-34.55702309,-58.47447361,27.200000762939453,2021-06-10T07:08:33Z
-34.55711165,-58.47440366,26.899999618530273,2021-06-10T07:08:36Z
-34.55719222,-58.4743401,26.799999237060547,2021-06-10T07:08:38Z
-34.55726836,-58.47429048,27.100000381469727,2021-06-10T07:08:39Z
-34.55733807,-58.4742298,27.0,2021-06-10T07:08:41Z
-34.55740607,-58.47418177,26.899999618530273,2021-06-10T07:08:44Z
-34.55748116,-58.47418743,27.399999618530273,2021-06-10T07:08:46Z
-34.55756808,-58.47426921,26.799999237060547,2021-06-10T07:08:47Z
-34.55763698,-58.47435286,26.899999618530273,2021-06-10T07:08:49Z
-34.55770169,-58.47448063,26.600000381469727,2021-06-10T07:08:52Z
-34.55778918,-58.47461252,27.200000762939453,2021-06-10T07:08:54Z
-34.55786856,-58.47468862,27.0,2021-06-10T07:08:55Z
-34.55792793,-58.47481494,26.799999237060547,2021-06-10T07:08:57Z
-34.55795419,-58.47489318,26.5,2021-06-10T07:09:00Z
-34.55797908,-58.47496109,26.899999618530273,2021-06-10T07:09:02Z
-34.55801122,-58.47503408,27.600000381469727,2021-06-10T07:09:03Z
-34.55803661,-58.47508344,27.700000762939453,2021-06-10T07:09:05Z
-34.55805828,-58.47513026,27.799999237060547,2021-06-10T07:09:08Z
-34.55807837,-58.47517231,27.600000381469727,2021-06-10T07:09:10Z
-34.55808791,-58.47520623,28.100000381469727,2021-06-10T07:09:11Z
-34.55810447,-58.47524201,29.399999618530273,2021-06-10T07:09:13Z
-34.55812306,-58.4752687,31.600000381469727,2021-06-10T07:09:16Z
-34.5581348,-58.47528861,31.200000762939453,2021-06-10T07:09:18Z
-34.55814082,-58.47530443,31.799999237060547,2021-06-10T07:09:19Z
-34.55815545,-58.47532264,31.899999618530273,2021-06-10T07:09:21Z
-34.55817305,-58.47533494,31.5,2021-06-10T07:09:24Z
-34.55817818,-58.47534889,33.099998474121094,2021-06-10T07:09:30Z
-34.55818389,-58.47535978,33.20000076293945,2021-06-10T07:09:56Z
-34.55820562,-58.47539568,34.5,2021-06-10T07:09:57Z
-34.55823019,-58.47545144,34.099998474121094,2021-06-10T07:09:59Z
-34.5583123,-58.47552564,31.700000762939453,2021-06-10T07:10:02Z
-34.55838074,-58.47555022,28.600000381469727,2021-06-10T07:10:04Z
-34.55843341,-58.4755213,28.399999618530273,2021-06-10T07:10:05Z
-34.55848884,-58.47548363,28.0,2021-06-10T07:10:07Z
-34.55853989,-58.47534325,28.299999237060547,2021-06-10T07:10:10Z
-34.5585903,-58.47522061,28.100000381469727,2021-06-10T07:10:12Z
-34.55863506,-58.47511799,28.700000762939453,2021-06-10T07:10:13Z
-34.55867388,-58.47501586,28.600000381469727,2021-06-10T07:10:15Z
-34.55870606,-58.47492511,28.100000381469727,2021-06-10T07:10:18Z
-34.5587383,-58.47485623,28.0,2021-06-10T07:10:20Z
-34.55876724,-58.47479173,27.700000762939453,2021-06-10T07:10:21Z
-34.55877634,-58.47475215,27.5,2021-06-10T07:10:23Z
-34.55879784,-58.47470187,27.600000381469727,2021-06-10T07:10:26Z
-34.55882641,-58.47462603,27.5,2021-06-10T07:10:28Z
-34.55887514,-58.47452289,27.5,2021-06-10T07:10:29Z
-34.55893444,-58.47438701,28.100000381469727,2021-06-10T07:10:31Z
-34.55901105,-58.47423233,28.399999618530273,2021-06-10T07:10:34Z
-34.55908434,-58.47401472,27.700000762939453,2021-06-10T07:10:36Z
-34.55917673,-58.47379836,27.799999237060547,2021-06-10T07:10:37Z
-34.5592764,-58.47355172,27.200000762939453,2021-06-10T07:10:39Z
-34.55937443,-58.47331182,27.399999618530273,2021-06-10T07:10:42Z
-34.55946101,-58.47309344,27.200000762939453,2021-06-10T07:10:44Z
-34.55955891,-58.4728727,26.799999237060547,2021-06-10T07:10:45Z
-34.55965506,-58.47265174,27.5,2021-06-10T07:10:47Z
-34.55973944,-58.47243896,28.200000762939453,2021-06-10T07:10:50Z
-34.55982558,-58.4722442,27.899999618530273,2021-06-10T07:10:52Z
-34.5599053,-58.47204907,27.899999618530273,2021-06-10T07:10:53Z
-34.55996572,-58.47187319,28.5,2021-06-10T07:10:55Z
-34.56002078,-58.47168413,26.200000762939453,2021-06-10T07:10:58Z
-34.56007109,-58.47150019,25.899999618530273,2021-06-10T07:11:00Z
-34.56017426,-58.47136521,25.100000381469727,2021-06-10T07:11:01Z
-34.56027506,-58.47117037,24.899999618530273,2021-06-10T07:11:03Z
-34.56036246,-58.470958,24.899999618530273,2021-06-10T07:11:06Z
-34.56045415,-58.47074615,25.200000762939453,2021-06-10T07:11:08Z
-34.56054006,-58.47053234,24.600000381469727,2021-06-10T07:11:09Z
-34.56062463,-58.47035811,24.799999237060547,2021-06-10T07:11:11Z
-34.56069605,-58.47013051,25.100000381469727,2021-06-10T07:11:14Z
-34.56078857,-58.46993567,25.299999237060547,2021-06-10T07:11:16Z
-34.56086307,-58.46973238,25.899999618530273,2021-06-10T07:11:17Z
-34.56094377,-58.46955264,26.299999237060547,2021-06-10T07:11:19Z
-34.56100725,-58.46941571,26.899999618530273,2021-06-10T07:11:22Z
-34.56105267,-58.46929599,27.799999237060547,2021-06-10T07:11:24Z
-34.5610894,-58.4692052,28.700000762939453,2021-06-10T07:11:25Z
-34.56110281,-58.46916307,28.299999237060547,2021-06-10T07:11:27Z
-34.56111415,-58.46912107,28.700000762939453,2021-06-10T07:11:30Z
-34.56111454,-58.46910295,29.299999237060547,2021-06-10T07:11:33Z
-34.56110546,-58.46909228,29.399999618530273,2021-06-10T07:11:38Z
-34.56115328,-58.46900824,29.0,2021-06-10T07:11:59Z
-34.56117568,-58.46895024,32.0,2021-06-10T07:12:01Z
-34.56120005,-58.4688863,32.79999923706055,2021-06-10T07:12:02Z
-34.56126035,-58.46874268,33.79999923706055,2021-06-10T07:12:04Z
-34.56134994,-58.46858435,35.0,2021-06-10T07:12:06Z
-34.56143225,-58.46841759,34.79999923706055,2021-06-10T07:12:09Z
-34.56153242,-58.46827019,34.70000076293945,2021-06-10T07:12:11Z
-34.56160898,-58.46806114,35.70000076293945,2021-06-10T07:12:12Z
-34.56169484,-58.46783527,37.29999923706055,2021-06-10T07:12:14Z
-34.56173995,-58.46765287,36.400001525878906,2021-06-10T07:12:16Z
-34.56182004,-58.46753982,37.099998474121094,2021-06-10T07:12:18Z
-34.56191045,-58.46739124,37.79999923706055,2021-06-10T07:12:21Z
-34.56198747,-58.4672012,36.79999923706055,2021-06-10T07:12:23Z
-34.56201398,-58.46699264,37.400001525878906,2021-06-10T07:12:24Z
-34.56209925,-58.46681371,36.79999923706055,2021-06-10T07:12:26Z
-34.56217412,-58.46667773,39.29999923706055,2021-06-10T07:12:30Z
-34.56219196,-58.46659304,37.79999923706055,2021-06-10T07:12:32Z
-34.56222654,-58.46656404,38.0,2021-06-10T07:12:34Z
-34.56225107,-58.46655125,36.5,2021-06-10T07:12:36Z
-34.56226914,-58.4665591,38.0,2021-06-10T07:12:38Z
-34.56228433,-58.46658197,38.29999923706055,2021-06-10T07:12:39Z
-34.56235299,-58.46664024,39.70000076293945,2021-06-10T07:12:41Z
-34.56237854,-58.46669811,40.900001525878906,2021-06-10T07:12:43Z
-34.5624406,-58.46679707,40.400001525878906,2021-06-10T07:12:45Z
-34.56247934,-58.46686384,38.70000076293945,2021-06-10T07:12:49Z
-34.5625381,-58.46692279,38.5,2021-06-10T07:12:51Z
-34.56256827,-58.46696109,39.099998474121094,2021-06-10T07:12:52Z
-34.56260741,-58.46700883,39.5,2021-06-10T07:12:54Z
-34.56264171,-58.46709824,39.099998474121094,2021-06-10T07:12:56Z
-34.56270384,-58.46716243,38.0,2021-06-10T07:12:57Z
-34.56276421,-58.46719532,36.900001525878906,2021-06-10T07:12:59Z
-34.56281716,-58.46721922,36.0,2021-06-10T07:13:01Z
-34.56286782,-58.4672854,35.900001525878906,2021-06-10T07:13:03Z
-34.56290355,-58.46730388,37.099998474121094,2021-06-10T07:13:06Z
-34.56285872,-58.46730885,36.900001525878906,2021-06-10T07:13:08Z
-34.56286986,-58.46733051,36.599998474121094,2021-06-10T07:13:09Z
-34.56285463,-58.46731148,37.400001525878906,2021-06-10T07:13:11Z
-34.56284549,-58.46730685,37.5,2021-06-10T07:13:13Z
-34.56283262,-58.46730181,37.599998474121094,2021-06-10T07:13:15Z
-34.56281492,-58.46728789,37.0,2021-06-10T07:13:17Z
-34.56287897,-58.46736017,38.29999923706055,2021-06-10T07:13:25Z
-34.56292187,-58.4674129,38.0,2021-06-10T07:13:27Z
-34.56295297,-58.46746871,39.20000076293945,2021-06-10T07:13:29Z
-34.56298903,-58.46753202,40.29999923706055,2021-06-10T07:13:32Z
-34.56307592,-58.46758823,37.599998474121094,2021-06-10T07:13:34Z
-34.56312208,-58.46764363,37.099998474121094,2021-06-10T07:13:36Z
-34.5631704,-58.46776214,37.5,2021-06-10T07:13:38Z
-34.56325478,-58.4678978,36.20000076293945,2021-06-10T07:13:40Z
-34.56334953,-58.4680391,37.099998474121094,2021-06-10T07:13:42Z
-34.56339244,-58.468136,34.5,2021-06-10T07:13:43Z
-34.5634231,-58.46822446,31.899999618530273,2021-06-10T07:13:45Z
-34.56345865,-58.46825643,30.700000762939453,2021-06-10T07:13:48Z
-34.56346709,-58.4682661,30.600000381469727,2021-06-10T07:13:50Z
-34.5634521,-58.46825408,31.399999618530273,2021-06-10T07:13:51Z
-34.56346196,-58.46827524,32.5,2021-06-10T07:13:53Z
-34.56345047,-58.46829408,34.400001525878906,2021-06-10T07:13:56Z
-34.56346615,-58.46834056,36.79999923706055,2021-06-10T07:13:58Z
-34.56352118,-58.46839699,35.79999923706055,2021-06-10T07:13:59Z
-34.56358915,-58.46849763,33.400001525878906,2021-06-10T07:14:01Z
-34.5636352,-58.46856406,35.099998474121094,2021-06-10T07:14:04Z
-34.56368414,-58.46865096,35.599998474121094,2021-06-10T07:14:06Z
-34.56375887,-58.46877603,38.0,2021-06-10T07:14:08Z
-34.56383941,-58.46890811,37.5,2021-06-10T07:14:10Z
-34.56395355,-58.46903022,36.5,2021-06-10T07:14:11Z
-34.56402315,-58.46916653,37.0,2021-06-10T07:14:13Z
-34.56417728,-58.46941982,37.0,2021-06-10T07:14:17Z
-34.56430342,-58.46956785,38.29999923706055,2021-06-10T07:14:19Z
-34.56438712,-58.46967992,39.400001525878906,2021-06-10T07:14:21Z
-34.56442451,-58.4697685,39.599998474121094,2021-06-10T07:14:23Z
-34.56449274,-58.46986985,35.0,2021-06-10T07:14:25Z
-34.56454355,-58.46993185,33.79999923706055,2021-06-10T07:14:26Z
-34.56459247,-58.46997769,34.0,2021-06-10T07:14:28Z
-34.56463108,-58.47000652,34.79999923706055,2021-06-10T07:14:30Z
-34.56466297,-58.47003366,37.79999923706055,2021-06-10T07:14:32Z
-34.56463362,-58.47000212,39.5,2021-06-10T07:14:36Z
-34.56463817,-58.47001386,41.0,2021-06-10T07:14:38Z
-34.56467943,-58.47000755,39.900001525878906,2021-06-10T07:14:42Z
-34.56469435,-58.47002524,40.0,2021-06-10T07:14:44Z
-34.56474678,-58.47012275,40.20000076293945,2021-06-10T07:14:47Z
-34.56477565,-58.47018704,39.400001525878906,2021-06-10T07:14:49Z
-34.56481034,-58.47026726,38.599998474121094,2021-06-10T07:14:52Z
-34.56485659,-58.4703312,39.29999923706055,2021-06-10T07:14:54Z
-34.56491074,-58.47039352,40.5,2021-06-10T07:14:55Z
-34.56496943,-58.47048809,40.20000076293945,2021-06-10T07:14:58Z
-34.56501411,-58.47056641,38.29999923706055,2021-06-10T07:15:00Z
-34.56508545,-58.4706996,40.20000076293945,2021-06-10T07:15:01Z
-34.5651549,-58.47080019,40.20000076293945,2021-06-10T07:15:03Z
-34.56521033,-58.47091846,39.79999923706055,2021-06-10T07:15:05Z
-34.56526196,-58.47104255,40.70000076293945,2021-06-10T07:15:07Z
-34.56533492,-58.47111301,39.70000076293945,2021-06-10T07:15:09Z
-34.56541273,-58.47120656,39.29999923706055,2021-06-10T07:15:12Z
-34.56547442,-58.4712974,38.79999923706055,2021-06-10T07:15:14Z
-34.56551099,-58.47141491,38.29999923706055,2021-06-10T07:15:16Z
-34.5656353,-58.47153229,36.20000076293945,2021-06-10T07:15:18Z
-34.56576609,-58.4717266,36.099998474121094,2021-06-10T07:15:21Z
-34.56586675,-58.47190209,36.099998474121094,2021-06-10T07:15:23Z
-34.56597505,-58.4720592,35.79999923706055,2021-06-10T07:15:25Z
-34.56610393,-58.47225582,35.20000076293945,2021-06-10T07:15:27Z
-34.5662322,-58.4724486,35.0,2021-06-10T07:15:28Z
-34.56635462,-58.47263051,35.099998474121094,2021-06-10T07:15:30Z
-34.56647837,-58.47280831,35.099998474121094,2021-06-10T07:15:32Z
-34.56660182,-58.47298576,35.20000076293945,2021-06-10T07:15:34Z
-34.56668446,-58.47309805,35.20000076293945,2021-06-10T07:15:36Z
-34.56684579,-58.47346485,34.5,2021-06-10T07:15:38Z
-34.56695447,-58.47366054,35.0,2021-06-10T07:15:40Z
-34.56708828,-58.47383854,35.0,2021-06-10T07:15:42Z
-34.56712247,-58.47403897,34.599998474121094,2021-06-10T07:15:46Z
-34.5672569,-58.4742299,31.200000762939453,2021-06-10T07:15:48Z
-34.567344,-58.47441407,32.900001525878906,2021-06-10T07:15:49Z
-34.5674888,-58.47462529,31.399999618530273,2021-06-10T07:15:51Z
-34.56762598,-58.47480105,31.399999618530273,2021-06-10T07:15:52Z
-34.56768873,-58.47499566,28.799999237060547,2021-06-10T07:15:54Z
-34.56778406,-58.47518335,25.299999237060547,2021-06-10T07:15:56Z
-34.56788194,-58.47537987,28.799999237060547,2021-06-10T07:15:58Z
-34.56801911,-58.47554409,31.100000381469727,2021-06-10T07:16:02Z
-34.56810769,-58.47573579,27.200000762939453,2021-06-10T07:16:03Z
-34.56824543,-58.4759151,27.799999237060547,2021-06-10T07:16:05Z
-34.56836755,-58.47611868,27.799999237060547,2021-06-10T07:16:07Z
-34.56848009,-58.47632293,28.799999237060547,2021-06-10T07:16:09Z
-34.56860488,-58.47653402,29.600000381469727,2021-06-10T07:16:11Z
-34.56874069,-58.47677712,31.700000762939453,2021-06-10T07:16:12Z
-34.56882999,-58.47693695,31.600000381469727,2021-06-10T07:16:14Z
-34.5689048,-58.47705639,30.700000762939453,2021-06-10T07:16:16Z
-34.56895043,-58.47710846,32.099998474121094,2021-06-10T07:16:18Z
-34.56892426,-58.47708753,32.400001525878906,2021-06-10T07:16:22Z
-34.56891682,-58.47707491,32.900001525878906,2021-06-10T07:16:26Z
-34.56891124,-58.47708473,33.20000076293945,2021-06-10T07:16:59Z
-34.56893962,-58.47710815,35.099998474121094,2021-06-10T07:17:01Z
-34.56898424,-58.47719984,36.0,2021-06-10T07:17:04Z
-34.5690452,-58.47728553,33.099998474121094,2021-06-10T07:17:06Z
-34.56909517,-58.47738638,32.0,2021-06-10T07:17:08Z
-34.5691475,-58.47748382,31.600000381469727,2021-06-10T07:17:10Z
-34.56922346,-58.47756427,29.700000762939453,2021-06-10T07:17:11Z
-34.56930199,-58.47772582,29.399999618530273,2021-06-10T07:17:13Z
-34.56936956,-58.47786755,28.899999618530273,2021-06-10T07:17:15Z
-34.56943691,-58.47798839,31.200000762939453,2021-06-10T07:17:17Z
-34.56951568,-58.47810594,32.400001525878906,2021-06-10T07:17:19Z
-34.56959653,-58.47823614,32.79999923706055,2021-06-10T07:17:21Z
-34.56966929,-58.47835076,31.799999237060547,2021-06-10T07:17:23Z
-34.56974641,-58.47845225,30.399999618530273,2021-06-10T07:17:25Z
-34.56981825,-58.47856117,30.5,2021-06-10T07:17:27Z
-34.56990207,-58.47866734,30.299999237060547,2021-06-10T07:17:29Z
-34.56997761,-58.47883622,31.0,2021-06-10T07:17:31Z
-34.57007894,-58.47900103,32.400001525878906,2021-06-10T07:17:33Z
-34.57016506,-58.47918007,32.900001525878906,2021-06-10T07:17:35Z
-34.57025269,-58.47933327,33.400001525878906,2021-06-10T07:17:37Z
-34.57034392,-58.47948243,32.900001525878906,2021-06-10T07:17:39Z
-34.5704293,-58.47962317,32.900001525878906,2021-06-10T07:17:41Z
-34.57050674,-58.47975078,32.099998474121094,2021-06-10T07:17:43Z
-34.57056822,-58.47985078,33.29999923706055,2021-06-10T07:17:45Z
-34.57065107,-58.4798737,33.599998474121094,2021-06-10T07:17:49Z
-34.57068173,-58.47984463,32.599998474121094,2021-06-10T07:17:51Z
-34.57071151,-58.47981166,32.0,2021-06-10T07:17:53Z
