Latitude,Longitude,Altitude,Time,Segment
-34.56716374,-58.50387246,35.79999923706055,2021-06-09T08:31:30Z,
-34.56717015,-58.50395352,36.099998474121094,2021-06-09T08:31:35Z,
-34.56717997,-58.50399225,36.400001525878906,2021-06-09T08:31:40Z,
-34.56719736,-58.50396498,35.70000076293945,2021-06-09T08:31:45Z,
-34.56723031,-58.50394313,35.099998474121094,2021-06-09T08:31:50Z,
-34.5672968,-58.50395678,35.099998474121094,2021-06-09T08:31:55Z,
-34.56736866,-58.50398242,35.400001525878906,2021-06-09T08:32:02Z,
-34.56746437,-58.50392321,38.29999923706055,2021-06-09T08:32:07Z,
-34.56754226,-58.50379142,35.20000076293945,2021-06-09T08:32:12Z,
-34.56762362,-58.50374025,36.099998474121094,2021-06-09T08:32:17Z,
-34.56769253,-58.503742,39.400001525878906,2021-06-09T08:32:22Z,
-34.56779563,-58.50371228,45.400001525878906,2021-06-09T08:32:27Z,
-34.56784529,-58.50347988,42.29999923706055,2021-06-09T08:32:32Z,
-34.56801559,-58.50332293,41.0,2021-06-09T08:32:37Z,
-34.56811418,-58.50335248,42.70000076293945,2021-06-09T08:32:42Z,
-34.56817912,-58.50330539,43.400001525878906,2021-06-09T08:32:47Z,
-34.56824684,-58.50321871,42.20000076293945,2021-06-09T08:32:52Z,
-34.56826495,-58.50315851,42.5,2021-06-09T08:32:55Z,
-34.56827088,-58.50311531,42.0,2021-06-09T08:33:00Z,
-34.56837565,-58.5030275,43.900001525878906,2021-06-09T08:33:05Z,
-34.56845006,-58.50296144,45.400001525878906,2021-06-09T08:33:10Z,
-34.56849756,-58.5030281,55.900001525878906,2021-06-09T08:33:15Z,
-34.5685949,-58.50284418,49.79999923706055,2021-06-09T08:33:20Z,
-34.56865764,-58.50281252,50.20000076293945,2021-06-09T08:33:25Z,
-34.56872086,-58.50273883,48.400001525878906,2021-06-09T08:33:31Z,
-34.56880685,-58.5027083,47.0,2021-06-09T08:33:35Z,
-34.56889952,-58.50267694,44.900001525878906,2021-06-09T08:33:40Z,
-34.56902358,-58.50260672,41.900001525878906,2021-06-09T08:33:47Z,
-34.56907748,-58.50254236,44.900001525878906,2021-06-09T08:33:50Z,
-34.56913727,-58.50254899,53.20000076293945,2021-06-09T08:33:55Z,
-34.56917285,-58.50245107,48.099998474121094,2021-06-09T08:34:00Z,
-34.56918177,-58.5024279,47.900001525878906,2021-06-09T08:34:05Z,
-34.56929846,-58.50233708,46.0,2021-06-09T08:34:10Z,
-34.56940617,-58.50227813,45.29999923706055,2021-06-09T08:34:15Z,
-34.56945552,-58.50221651,48.099998474121094,2021-06-09T08:34:22Z,
-34.5695243,-58.5021404,46.29999923706055,2021-06-09T08:34:25Z,
